total sediment production [t] for all sub-basins (MAP-IDs) and particle classes{ 3}
Year	Day 	15:1	15:2	15:3	69:1	69:2	69:3
2000	105	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	106	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	107	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	108	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	109	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	110	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	111	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	112	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	113	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	114	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	115	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	116	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	117	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	118	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	119	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	120	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	121	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	122	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	123	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	124	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	125	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	126	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	127	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	128	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	129	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	130	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	131	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	132	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	133	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	134	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	135	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	136	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	137	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	138	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	139	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	140	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	141	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	142	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	143	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	144	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	145	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	146	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	147	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	148	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	149	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	150	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	151	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	152	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	153	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	154	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	155	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	156	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	157	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	158	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	159	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	160	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	161	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	162	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	163	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	164	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	165	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	166	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	167	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	168	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	169	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	170	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	171	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	172	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	173	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	174	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	175	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	176	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	177	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	178	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	179	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	180	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	181	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	182	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	183	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	184	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	185	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	186	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	187	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	188	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	189	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	190	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	191	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	192	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	193	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	194	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	195	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	196	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	197	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	198	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	199	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	200	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	201	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	202	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	203	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	204	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	205	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	206	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	207	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	208	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	209	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	210	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	211	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	212	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	213	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	214	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	215	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	216	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	217	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	218	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	219	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	220	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	221	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	222	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	223	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	224	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	225	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	226	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	227	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	228	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	229	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	230	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	231	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	232	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	233	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	234	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	235	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	236	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	237	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	238	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	239	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	240	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	241	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	242	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	243	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	244	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	245	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	246	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	247	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	248	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	249	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	250	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	251	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	252	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	253	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	254	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	255	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	256	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	257	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	258	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	259	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	260	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	261	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	262	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	263	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	264	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	265	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	266	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	267	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	268	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	269	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	270	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	271	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	272	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	273	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	274	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	275	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	276	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	277	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	278	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	279	  0.000	  0.000	  0.000	 19.969	 15.835	 51.930
2000	280	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	281	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	282	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	283	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	284	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	285	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	286	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	287	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	288	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	289	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	290	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	291	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	293	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	294	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	295	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	296	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	297	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	298	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	299	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	300	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	301	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	302	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	303	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	304	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	305	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	306	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	307	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	308	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	309	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001
2000	310	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	311	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	312	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	313	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	314	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	315	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001
2000	316	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001
2000	317	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	318	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	319	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	320	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	321	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	322	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	323	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	324	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	325	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	326	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	327	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	328	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	329	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	330	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	331	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	332	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	333	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	334	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2000	335	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000
2001	1	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	2	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	3	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	4	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	5	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	6	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	7	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	8	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	9	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	10	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	11	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	12	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	13	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	14	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	15	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	16	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	17	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	18	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	19	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	20	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	21	 0.000	 0.000	 0.000	 0.022	 0.017	 0.056
2001	22	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	23	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	24	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	25	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	26	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	27	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	28	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	29	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	30	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
2001	31	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000
